code,name,market
3266,ファンドクリG,JQスタンダード
3267,フィルカンパニ,東証マザーズ
3269,ADR,東証
3271,グロバル社,東証1部
3275,ハウスコム,JQスタンダード
3276,日本管理,東証1部
3277,サンセイランデ,東証1部
3278,ケネディレジ,東証
3279,API,東証
3280,エストラスト,東証1部
3281,GLP,東証
3282,コンフォリア,東証
3283,プロロジス,東証
3284,フージャース,東証1部
3286,トラストHD,東証マザーズ
3286,トラストHD,福証Q-Board
3287,星野RR,東証
3288,オープンハウス,東証1部
3289,東急不HD,東証1部
3290,SIAリート,東証
3291,飯田GHD,東証1部
3292,イオンリート,東証
3293,アズマハウス,JQスタンダード
3294,イーグランド,東証2部
3295,ヒューリックRE,東証
3296,日本リート,東証
3297,東武住販,JQスタンダード
3297,東武住販,福証Q-Board
3298,インベスコ,東証
3299,ムゲンエステト,東証1部
3300,AMBITION,東証マザーズ
3302,帝繊維,東証1部
3306,日本麻,東証2部
3308,日ヘルスケア,東証
3309,積水ハウスR,東証
3313,ブックオフ,東証1部
3315,日本コークス,東証1部
3316,東日システム,JQスタンダード
3317,フライングG,JQスタンダード
3318,メガネスーパ,JQスタンダード
3319,GDO,東証1部
3320,クロスプラス,東証2部
3321,ミタチ,東証1部
3322,アルファG,JQスタンダード
3323,レカム,JQスタンダード
3326,ランシステム,JQスタンダード
3328,BEENOS,東証1部
3329,東和フード,JQスタンダード
3333,あさひ,東証1部
3341,日本調剤,東証1部
3344,ワンダーCO.,JQスタンダード
3347,トラスト,東証2部
3349,コスモス薬品,東証1部
3350,RED,JQスタンダード
3352,バッファロー,JQスタンダード
3353,メディ一光,JQスタンダード
3355,クリヤマHD,東証2部
3356,テリロジー,JQスタンダード
3358,ワイエスフード,JQスタンダード
3359,タイセイ,東証マザーズ
3359,タイセイ,福証Q-Board
3360,シップHD,東証1部
3361,トーエル,東証1部
3366,一六堂,東証1部
3370,フジタコーポ,JQスタンダード
3371,ソフトクリエHD,東証1部
3372,関門海,東証2部
3374,内外テック,JQスタンダード
3375,ZOA,JQスタンダード
3376,オンリー,東証1部
3377,バイク王,東証2部
3382,7&I-HD,東証1部
3385,薬王堂,東証1部
3386,コスモ･バイオ,JQスタンダード
3387,クリレスHD,東証1部
3388,明治電機,東証1部
3390,INEST,JQスタンダード
3391,ツルハHD,東証1部
3392,デリカフーズ,東証1部
3393,スターティア,東証1部
3395,サンマルクHD,東証1部
3396,フェリシモ,東証1部
3397,トリドールHD,東証1部
3399,山岡家,JQスタンダード
3401,帝人,東証1部
3402,東レ,東証1部
3405,クラレ,東証1部
3407,旭化成,東証1部
3408,サカイオーベ,東証1部
3409,北日紡,東証2部
3415,トウキョベース,東証マザーズ
3416,ピクスタ,東証マザーズ
3417,大木ヘルケア,JQスタンダード
3418,バルニバーヒ,東証マザーズ
3420,ケーエフシー,東証2部
3421,稲葉製作,東証1部
3423,エスイー,JQスタンダード
3424,ミヤコ,JQスタンダード
3426,アトムリビン,JQスタンダード
3431,宮地エンジ,東証1部
3433,トーカロ,東証1部
3434,アルファCo,東証1部
3435,サンコーテクノ,東証2部
3436,SUMCO,東証1部
3437,特殊電極,JQスタンダード
3439,三ツ知,JQスタンダード
3440,日創プロ,福証Q-Board
3441,山王,JQスタンダード
3443,川田TECH,東証1部
3444,菊池製作,JQスタンダード
3445,RSTECH,東証1部
3451,トーセイ･リート,東証
3452,ビーロット,東証マザーズ
3453,ケネディ商,東証
3454,Fブラザース,東証1部
3455,HCM,東証
3456,TSON,東証TPM
3457,ハウスドゥ,東証1部
3458,シーアールイー,東証1部
3459,サムティレジ,東証
3460,シニアリビンク,東証
3461,パルマ,東証マザーズ
3462,NMF,東証
3463,いちごホテ,東証
3464,プロパティA,JQスタンダード
3465,ケイアイスター,東証1部
3466,ラサールロジ,東証
3467,アグレ都市,JQスタンダード
3468,スターアジア,東証
3469,デュアルタプ,JQスタンダード
3470,マリモリート,東証
3471,三井不LP,東証
3472,大江戸温,東証
3473,さくら総,東証
3474,G-FAC,東証マザーズ
3475,グッドコムA,JQスタンダード
3476,Rみらい,東証
3477,フォーライフ,東証マザーズ
3501,住江織,東証1部
3512,日フエルト,東証1部
3513,イチカワ,東証1部
3515,フジコー,JQスタンダード
3521,エコナックHD,東証1部
3524,日東網,東証1部
3526,芦森工,東証1部
3528,プロスペクト,東証2部
3529,アツギ,東証1部
3536,アクサスHD,JQスタンダード
3537,昭栄薬品,JQスタンダード
3538,ウイルプラスH,JQスタンダード
3539,JPNミート,東証2部
3540,Ciメディカル,東証TPM
3541,農総研,東証マザーズ
3542,VEGA,東証マザーズ
3543,コメダ,東証1部
3544,サツドラHD,東証1部
3544,サツドラHD,札証
3545,デファクト,東証マザーズ
3546,ダイユーリック,東証1部
3547,串カツ田中,東証マザーズ
3548,バロック,東証1部
3549,クスリのアオキ,東証1部
3550,スタジオアタオ,東証マザーズ
3551,ダイニック,東証1部
3553,共和レザ,東証1部
3556,リネットJPN,東証マザーズ
3569,セーレン,東証1部
3571,ソトー,東証1部
3577,東海染,東証1部
3578,倉庫精,東証2部
3580,小松精,東証1部
3583,オーベクス,東証2部
3591,ワコールHD,東証1部
3593,ホギメディ,東証1部
3597,自重堂,東証2部
3598,山喜,東証2部
3600,フジックス,東証2部
3604,川本産業,東証2部
3606,レナウン,東証1部
3607,クラウディア,東証1部
3608,TSIHD,東証1部
3610,はかた匠,東証TPM
3622,ネットイヤー,東証マザーズ
3623,ビリングシス,東証マザーズ
3624,アクセルマーク,東証マザーズ
3625,テックファーム,JQグロース
3626,TIS,東証1部
3627,ネオス,東証1部
3628,データHR,東証マザーズ
3630,電算システム,東証1部
3632,グリー,東証1部
3633,GMOペパ,JQスタンダード
3634,ソケッツ,東証マザーズ
3635,コーエーテクモ,東証1部
3636,三菱総研,東証1部
3639,ボルテージ,東証1部
3640,電算,東証1部
3641,パピレス,JQスタンダード
3645,メディカネット,東証マザーズ
3646,駅探,東証マザーズ
3647,ジースリーHD,東証2部
3648,AGS,東証1部
3649,ファインデクス,東証1部
3651,トライアンフ,東証TPM
3652,DMP,東証マザーズ
3653,モルフォ,東証マザーズ
3654,ヒトコム,東証1部
3655,ブレインP,東証1部
3656,KLab,東証1部
3657,ポールHD,東証1部
3658,イーブック,東証1部
3659,ネクソン,東証1部
3660,アイスタイル,東証1部
3661,エムアップ,東証1部
3662,エイチーム,東証1部
3663,アートスパーク,東証2部
3664,モブキャスト,東証マザーズ
3665,エニグモ,東証マザーズ
3666,テクノスJPN,東証1部
3667,enish,東証1部
3668,コロプラ,東証1部
3669,モバクリ,東証1部
3669,モバクリ,福証
3670,協立情報,JQスタンダード
3671,ソフトマックス,東証マザーズ
3672,オルトプラス,東証1部
3673,ブロドリーフ,東証1部
3674,オークファン,東証マザーズ
3675,クロスマーケG,東証マザーズ
3676,HUG,東証1部
3677,システム情報,JQスタンダード
3678,メディアドゥ,東証1部
3679,じげん,東証マザーズ
3680,ホットリンク,東証マザーズ
3681,ブイキューブ,東証1部
3682,エンカレッジ,東証マザーズ
3683,サイバリンクス,東証1部
3685,みんなWD,東証マザーズ
3686,DLE,東証1部
3687,フィックスタース,東証1部
3688,VOYAGE,東証1部
3689,イグニス,東証マザーズ
3690,ロックオン,東証マザーズ
3691,リアルワールド,東証マザーズ
3692,FFRI,東証マザーズ
3693,イーカムトゥルー,東証TPM
3694,オプティム,東証1部
3695,GMOリサーチ,東証マザーズ
3696,セレス,東証1部
3697,SHIFT,東証マザーズ
3698,CRI･MW,東証マザーズ
3708,特種東海,東証1部
3710,ジョルダン,JQスタンダード
3711,創通,JQスタンダード
3712,情報企画,東証2部
3719,ジェクシード,JQスタンダード
3723,ファルコム,東証マザーズ
3724,ベリサーブ,東証1部
3726,フォーシーズH,東証2部
3727,APLIX,東証マザーズ
3733,ソフトウェアサー,JQスタンダード
3734,インテアHD,東証マザーズ
3738,ティーガイア,東証1部
3741,セック,JQスタンダード
3742,ITBOOK,東証マザーズ
3744,サイオス,東証2部
3747,インタトレード,東証2部
3750,セブンシーズ,東証2部
3751,日本アG,東証1部
3753,フライトHD,東証2部
3754,エキサイト,JQスタンダード
3756,豆蔵,東証1部
3758,アエリア,JQスタンダード
3760,ケイブ,JQスタンダード
3762,テクマトリックス,東証1部
3763,プロシップ,東証2部
3765,ガンホー,東証1部
3766,システムズD,JQスタンダード
3768,リスクモンスター,東証2部
3769,GMOPG,東証1部
3770,ザッパラス,東証1部
3771,システムリサーチ,東証1部
3772,ウェルス,東証2部
3773,AMI,東証マザーズ
3774,IIJ,東証1部
3776,ブロバンタワ,JQスタンダード
3777,ジオネクスト,JQグロース
3778,さくら,東証1部
3779,J･エスコムHD,JQスタンダード
3782,DDS,東証マザーズ
3784,ヴィンクス,東証2部
3787,テクノマセマティ,東証2部
3788,GMOクラウド,東証1部
3791,IGポート,JQスタンダード
3793,ドリコム,東証マザーズ
3794,NDソフトウェア,東証2部
3796,いい生活,東証2部
3798,ULS-G,JQスタンダード
3799,キーウェア,東証2部
3800,ユニリタ,JQスタンダード
3802,エコミック,札証アンビシャス
3803,イメージINF,JQグロース
3804,システムディ,JQスタンダード
3807,フィスコ,JQグロース
3810,サイバーS,東証マザーズ
3814,アルファクスFS,JQグロース
3815,メディ工房,東証マザーズ
3816,大和コン,JQスタンダード
3817,SRAHD,東証1部
3822,Minori,東証1部
3823,アクロディア,東証マザーズ
3824,メディア5,福証Q-Board
3825,REMIX,東証マザーズ
3826,システムインテ,東証1部
3832,T&CMS,JQグロース
3834,朝日ネット,東証1部
3835,eBASE,JQスタンダード
3836,アバント,JQグロース
3837,アドソル,東証1部
3839,ODK,JQスタンダード
3840,PATH,東証マザーズ
3841,ジーダット,JQスタンダード
3842,ネクストジェン,JQグロース
3843,フリービット,東証1部
3844,コムチュア,東証1部
3845,アイフリーク,JQスタンダード
3847,パシフィックS,JQスタンダード
3848,データアプリ,JQスタンダード
3849,NTL,札証アンビシャス
3850,NTTDIM,東証マザーズ
3851,日本一S,JQスタンダード
3852,サイバーコム,東証1部
3853,インフォテリア,東証マザーズ
3854,アイル,JQグロース
3856,リアルコム,東証マザーズ
3857,ラック,JQスタンダード
3858,ユビキタス,JQスタンダード
3861,王子HD,東証1部
3863,日本紙,東証1部
3864,三菱紙,東証1部
3865,北越紀州,東証1部
3877,中越パル,東証1部
3878,巴川紙,東証1部
3880,大王紙,東証1部
3891,高度紙,JQスタンダード
3892,岡山製紙,JQスタンダード
3895,ハビックス,JQスタンダード
3896,阿波製紙,東証1部
3900,クラウドワクス,東証マザーズ
3901,マークラインズ,JQスタンダード
3902,MDV,東証1部
3903,gumi,東証1部
3904,カヤック,東証マザーズ
3905,データSEC,東証マザーズ
3906,ALBERT,東証マザーズ
3907,シリコンスタシオ,東証マザーズ
3908,コラボス,東証マザーズ
3909,ショーケースTV,東証1部
3910,エムケイシステム,JQスタンダード
3911,Aiming,東証マザーズ
3912,モバファク,東証マザーズ
3913,sMedio,東証マザーズ
3914,JIG-SAW,東証マザーズ
3915,テラスカイ,東証マザーズ
3916,DIT,東証2部
3917,アイリッジ,東証マザーズ
3918,PCIHD,東証1部
3919,パイプドH,東証1部
3920,アイビーシー,東証1部
3921,ネオジャパン,東証マザーズ
3922,PRTIMES,東証マザーズ
3923,ラクス,東証マザーズ
3924,ランドコンピ,東証2部
3925,DS,東証マザーズ
3926,オープンドア,東証1部
3927,アークン,東証マザーズ
3928,マイネット,東証マザーズ
3929,ソーシャルワイヤ,東証マザーズ
3930,はてな,東証マザーズ
3931,バリュゴルフ,東証マザーズ
3932,アカツキ,東証マザーズ
3933,チエル,JQスタンダード
3934,ベネフィットJ,東証マザーズ
3935,エディア,東証マザーズ
3936,グロバルウェ,東証マザーズ
3937,AWSHD,東証マザーズ
3938,LINE,東証1部
3939,カナミックN,東証マザーズ
3940,ノムラシステム,JQスタンダード
3941,レンゴー,東証1部
3943,大石産,福証
3944,古林紙,東証2部
3945,スパバック,東証2部
3946,トーモク,東証1部
3946,トーモク,札証
3947,ダイナパック,東証2部
3948,光ビジ,JQスタンダード
3950,ザ･パック,東証1部
3951,朝日印刷,東証2部
3953,大村紙業,JQスタンダード
3954,PAXXS,JQスタンダード
3955,イムラ封筒,東証2部
3956,国際チャート,JQスタンダード
3960,バリュデザ,東証マザーズ
3961,シルバエッグ,東証マザーズ
3962,チェンジ,東証マザーズ
3963,シンクロフード,東証マザーズ
3965,CAP,JQスタンダード
3966,ユーザベース,東証マザーズ
3967,エルテス,東証マザーズ
3968,セグエ,JQスタンダード
3969,エイトレッド,東証マザーズ
3970,イノベーション,東証マザーズ
3974,TBCSCAT,JQスタンダード
3975,AOITYOHD,東証1部
4004,昭電工,東証1部
4005,住友化,東証1部
4008,住精化,東証1部
4021,日産化,東証1部
4022,ラサ工,東証1部
4023,クレハ,東証1部
4025,多木化,東証1部
4026,神島化,東証2部
4027,テイカ,東証1部
4028,石原産,東証1部
4031,片倉コープ,東証1部
4033,日東エフシー,東証1部
4041,日曹達,東証1部
4042,東ソー,東証1部
4043,トクヤマ,東証1部
4044,セ硝子,東証1部
4045,東亜合成,東証1部
4046,大阪ソーダ,東証1部
4047,関電化,東証1部
4061,デンカ,東証1部
4062,イビデン,東証1部
4063,信越化,東証1部
4064,カーバイド,東証1部
4078,堺化学,東証1部
4080,田中化研,JQスタンダード
4082,稀元素,東証2部
4088,エア･ウォーター,東証1部
4088,エア･ウォーター,札証
4091,大陽日酸,東証1部
4092,日本化,東証1部
4093,邦アセチレン,東証2部
4094,日化産,東証2部
4095,パーカライ,東証1部
4097,高圧ガス,東証1部
4098,チタン工,東証1部
4099,四国化,東証1部
4100,戸田工,東証1部
4102,丸尾カル,東証2部
4107,伊勢化,東証2部
4109,ステラケミファ,東証1部
4112,保土谷,東証1部
4113,田岡化,東証2部
4114,日触媒,東証1部
4115,本州化,東証2部
4116,大日精,東証1部
4117,川崎化,東証2部
4118,カネカ,東証1部
4119,ピグメント,東証2部
4120,スガイ化,東証2部
4151,協和キリン,東証1部
4182,三菱ガス,東証1部
4183,三井化学,東証1部
4185,JSR,東証1部
4186,応化工,東証1部
4187,大有機,東証1部
4188,三菱ケミHD,東証1部
4189,KHネオケム,東証1部
4202,ダイセル,東証1部
4203,住友ベ,東証1部
4204,積水化,東証1部
4205,ゼオン,東証1部
4206,アイカ工,東証1部
4208,宇部興,東証1部
4208,宇部興,福証
4212,積水樹,東証1部
4215,タキロン,東証1部
4216,旭有機材,東証1部
4217,日立化成,東証1部
4218,ニチバン,東証1部
4220,リケンテクノス,東証1部
4221,大倉工,東証1部
4222,児玉化,東証2部
4224,ロンシル工,東証2部
4228,積化成,東証1部
4229,群栄化,東証1部
4231,タイガポリ,東証1部
4234,サンエー化研,JQスタンダード
4235,第一化成,JQスタンダード
4237,フジプレアム,JQスタンダード
4238,ミライアル,東証1部
4239,ポラテクノ,JQスタンダード
4240,クラスターテクノ,JQグロース
4241,アテクト,JQスタンダード
4242,タカギセイコー,JQスタンダード
4243,ニックス,JQスタンダード
4245,ダイキアクシス,東証1部
4246,DNC,東証1部
4248,竹本容器,東証2部
4272,日化薬,東証1部
4274,細谷火,JQスタンダード
4275,カーリットHD,東証1部
4282,EPS,東証1部
4284,ソルクシーズ,東証1部
4286,レッグス,東証1部
4287,ジャストプラ,JQスタンダード
4288,アズジェント,JQスタンダード
4290,PI,東証1部
4291,JIEC,東証2部
4293,セプテーニHD,JQスタンダード
4295,フェイス,東証1部
4298,プロトコーポ,JQスタンダード
4299,ハイマックス,東証1部
4301,アミューズ,東証1部
4304,Eストアー,JQスタンダード
4307,NRI,東証1部
4308,Jストリーム,東証マザーズ
4310,DI,東証1部
4312,サイバネット,東証1部
4316,ビーマップ,JQグロース
4317,レイ,JQスタンダード
4318,クイック,東証1部
4319,TAC,東証1部
4320,CEHD,東証1部
4320,CEHD,札証
4321,ケネディクス,東証1部
4323,日シス技術,東証2部
4324,電通,東証1部
4326,インテージHD,東証1部
4327,日本SHL,JQスタンダード
4331,T&Gニーズ,東証1部
4333,東邦システム,東証1部
4334,ユークス,JQスタンダード
4335,IPS,JQスタンダード
4336,クリエアナブキ,JQスタンダード
4337,ぴあ,東証1部
4341,西菱電機,東証2部
4342,セコム上信,東証2部
4343,ファンタジー,東証1部
4344,ソースネクスト,東証1部
4345,シーティーエス,東証1部
4346,ネクシィーズG,東証1部
4347,ブロメディア,JQスタンダード
4348,インフォコム,JQスタンダード
4350,メディカルシス,東証1部
4351,山田債権,JQスタンダード
4355,ロングライフ,JQスタンダード
4356,応用技術,JQスタンダード
4361,川口化,東証2部
4362,日精化,東証1部
4364,マナック,東証2部
4365,松本油,JQスタンダード
4366,ダイトーケミ,東証2部
4367,広栄化,東証2部
4368,扶桑化学,東証1部
4369,トリケミカル,JQスタンダード
4401,ADEKA,東証1部
4403,日油,東証1部
4404,ミヨシ,東証1部
4406,日理化,東証1部
4409,東邦化,東証2部
4410,ハリマ化成G,東証1部
4452,花王,東証1部
4461,一工薬,東証1部
4462,石原ケミカル,東証2部
4463,日華化学,東証1部
4464,ソフト99,東証2部
4465,ニイタカ,東証1部
4471,三洋化,東証1部
4502,武田,東証1部
4502,武田,札証
4502,武田,福証
4503,アステラス薬,東証1部
4506,大日住薬,東証1部
4507,塩野義,東証1部
4508,田辺三菱,東証1部
4512,ワカモト,東証1部
4514,あすか薬,東証1部
4516,日本新薬,東証1部
4517,ビオフェル,東証1部
4519,中外薬,東証1部
4521,科研薬,東証1部
4523,エーザイ,東証1部
4524,仁丹,東証2部
4526,理ビタミン,東証1部
4527,ロート,東証1部
4528,小野薬,東証1部
4530,久光薬,東証1部
4530,久光薬,福証
4531,有機薬,東証1部
4534,持田薬,東証1部
4536,参天薬,東証1部
4538,扶桑薬,東証1部
4539,日ケミファ,東証1部
4540,ツムラ,東証1部
4541,日医工,東証1部
4543,テルモ,東証1部
4544,みらかHD,東証1部
4547,キッセイ薬,東証1部
4548,生化学,東証1部
4549,栄研化,東証1部
4550,日水薬,東証1部
4551,鳥居薬,東証1部
4552,JCRファーマ,東証1部
4553,東和薬品,東証1部
4554,富士製薬,東証1部
4555,沢井製薬,東証1部
4556,カイノス,JQスタンダード
4557,医学生物,JQスタンダード
4558,中京医薬,JQスタンダード
4559,ゼリア新薬,東証1部
4563,アンジェスMG,東証マザーズ
4564,OTS,東証マザーズ
4565,そーせい,東証マザーズ
4568,第一三共,東証1部
4569,キョーリンHD,東証1部
4570,免疫生物,JQグロース
4571,ナノキャリア,東証マザーズ
4572,カルナバイオ,JQグロース
4574,大幸薬品,東証1部
4575,CANBAS,東証マザーズ
4576,DWTI,JQグロース
4577,ダイト,東証1部
4578,大塚HD,東証1部
4579,ラクオリア,JQグロース
4581,大正薬HD,東証1部
4582,シンバイオ,JQグロース
4583,カイオム,東証マザーズ
4584,GTS,東証マザーズ
4585,UMNファーマ,東証マザーズ
4586,メドレックス,東証マザーズ
4587,ペプチド,東証1部
4588,オンコリス,東証マザーズ
4591,リボミック,東証マザーズ
4592,サンバイオ,東証マザーズ
4593,ヘリオス,東証マザーズ
4594,グリンペプ,東証マザーズ
4595,ミズホメディ,JQスタンダード
4596,窪田製薬,東証マザーズ
4611,大日塗,東証1部
4612,日ペイントH,東証1部
4613,関西ペ,東証1部
4615,神東塗,東証1部
4616,川上塗,東証2部
4617,中国塗,東証1部
4619,日特塗,東証1部
4620,藤倉化,東証1部
4621,ロックペイント,東証2部
4623,アサヒペン,東証2部
4624,イサム塗,東証2部
4625,アトミクス,JQスタンダード
4626,太陽HD,東証1部
4627,ナトコ,JQスタンダード
4628,エスケー化研,JQスタンダード
4629,大伸化学,JQスタンダード
4631,DIC,東証1部
4633,サカタインクス,東証1部
4634,洋インキHD,東証1部
4635,東インキ,東証2部
4636,T&KTOKA,東証1部
4640,アンドール,JQスタンダード
4641,アルプス技,東証1部
4642,オリジナル設,東証2部
4644,イマジニア,JQスタンダード
4645,市進HD,JQスタンダード
4650,SDエンター,JQスタンダード
4651,サニックス,東証1部
4651,サニックス,福証
4653,ダイオーズ,東証1部
4656,サン･ライフ,JQスタンダード
4657,環境管理,JQスタンダード
4658,日本空調,東証1部
4659,エイジス,JQスタンダード
4661,OLC,東証1部
4662,フォーカスS,東証1部
4664,RSC,JQスタンダード
4665,ダスキン,東証1部
4666,パーク24,東証1部
4667,アイサンテクノロ,JQスタンダード
4668,明光ネット,東証1部
4669,ニッパンR,JQスタンダード
4671,ファルコHD,東証1部
4673,川崎地質,JQスタンダード
4674,クレスコ,東証1部
4676,フジHD,東証1部
4678,秀英,東証1部
4679,田谷,東証1部
4680,ラウンドワン,東証1部
4681,リゾートトラス,東証1部
4684,オービック,東証1部
4685,菱友システム,JQスタンダード
4686,ジャストシステ,東証1部
4687,TDCソフト,東証1部
4689,ヤフー,東証1部
4690,日パレット,JQスタンダード
4694,BML,東証1部
4695,マイスター,東証2部
4696,ワタベ,東証1部
4699,ウチダエスコ,JQスタンダード
4704,トレンド,東証1部
4705,クリップ,JQスタンダード
4707,キタック,JQスタンダード
4708,りらいあ,東証1部
4709,ID,東証1部
4712,アドアーズ,JQスタンダード
4714,リソー教育,東証1部
4716,日本オラクル,東証1部
4718,早稲アカ,東証1部
4719,アルファシステム,東証1部
4720,城南進研,JQスタンダード
4722,フューチャー,東証1部
4725,CACHD,東証1部
4726,ソフトバンテク,東証1部
4728,トーセ,東証1部
4732,ユー･エス･エス,東証1部
4733,OBC,東証1部
4734,ビーイング,JQスタンダード
4735,京進,東証2部
4736,日本ラッド,JQスタンダード
4739,CTC,東証1部
4743,ITFOR,東証1部
4745,東京個別,東証1部
4746,東計電算,東証1部
4748,構造計画,JQスタンダード
4750,ダイサン,東証2部
4751,サイバエージ,東証1部
4752,昭和システム,JQスタンダード
4754,トスネット,JQスタンダード
4755,楽天,東証1部
4760,ALPHA,JQスタンダード
4761,サクラKCS,東証2部
4762,エックスネット,東証1部
4763,クリーク&リバ,東証1部
4764,Dデザイン,JQグロース
4765,モーニングスタ,JQスタンダード
4766,ピーエイ,東証2部
4767,TOW,東証1部
4768,大塚商,東証1部
4769,インフォクリエ,JQスタンダード
4770,エルミック,東証2部
4771,エフアンドエム,JQスタンダード
4772,デジアド,JQグロース
4775,総合メディ,東証1部
4776,サイボウズ,東証1部
4777,ガーラ,JQスタンダード
4779,ソフトブレーン,東証1部
4781,日本ハウズ,東証2部
4783,日ダイナミク,JQスタンダード
4784,GMO-AP,JQスタンダード
4792,山田コンサル,JQスタンダード
4793,BSC,JQスタンダード
4800,オリコン,JQスタンダード
4801,セントラルSP,東証1部
4809,パラカ,東証1部
4812,ISID,東証1部
4813,ACCESS,東証マザーズ
4814,ネクストウェア,JQスタンダード
4816,東映アニメ,JQスタンダード
4819,Dガレージ,東証1部
4820,EMシステムズ,東証1部
4824,メディアシーク,東証マザーズ
4825,WNIウェザー,東証1部
4826,CIJ,東証1部
4827,BワンHD,福証Q-Board
4828,東洋BENG,東証1部
4829,日本エンタ,東証1部
4832,JFE-SI,東証2部
4833,ぱど,JQグロース
4834,キャリアバンク,札証
4837,シダックス,JQスタンダード
4838,Sシャワー,JQスタンダード
4839,WOWOW,東証1部
4840,トライアイズ,JQグロース
4842,USEN,JQスタンダード
4845,スカラ,東証1部
4847,インテリW,JQスタンダード
4848,フルキャストHD,東証1部
4849,エンJPN,JQスタンダード
4875,メディシノバ,JQスタンダード外国
4901,富士フイルム,東証1部
4902,コニカミノルタ,東証1部
4911,資生堂,東証1部
4912,ライオン,東証1部
4914,高砂香,東証1部
4917,マンダム,東証1部
4918,アイビー,JQスタンダード
4919,ミルボン,東証1部
4920,日本色材,JQスタンダード
4921,ファンケル,東証1部
4922,コーセー,東証1部
4923,コタ,東証1部
4924,シーズHD,東証1部
4925,HABA,JQスタンダード
4926,シーボン,東証1部
4927,ポーラオルHD,東証1部
4928,ノエビアHD,東証1部
4929,アジュバン,東証1部
4951,エステー,東証1部
4952,SDSバイオ,東証2部
4955,アグロカネシ,東証1部
4956,コニシ,東証1部
4957,ヤスハラケミカル,東証2部
4958,長谷川香,東証1部
4960,ケミプロ,東証2部
4962,互応化学,東証2部
4963,星光PMC,東証1部
4965,曽田香料,JQスタンダード
4966,上村工業,東証2部
4967,小林製薬,東証1部
4968,荒川化学,東証1部
4970,東洋合成,JQスタンダード
4971,メック,東証1部
4972,綜研化学,JQスタンダード
4973,高純度化,東証1部
4974,タカラバイオ,東証1部
4975,JCU,東証1部
4976,ドライルーブ,JQスタンダード
4977,ニッタゼラチン,東証1部
4978,リプロセル,JQグロース
4979,OATアグリオ,東証1部
4980,デクセリアルス,東証1部
4985,アース製薬,東証1部
4987,寺岡製,東証2部
4989,イハラケミカル,東証1部
4990,昭和化,東証2部
4992,北興化,東証1部
4994,大成ラミック,東証1部
4995,サンケイ化,福証
4996,クミアイ化,東証1部
4997,日農薬,東証1部
4998,フマキラー,東証2部
4999,セメダイン,東証2部
5002,昭和シェル,東証1部
5008,東亜石,東証2部
5009,富士興,東証1部
5010,日精蝋,東証2部
5011,ニチレキ,東証1部
5012,東ゼネ石,東証1部
5013,ユシロ化,東証1部
5015,BPカストロール,東証1部
5017,富士石油,東証1部
5018,MORESCO,東証1部
5019,出光興産,東証1部
5020,JX,東証1部
5021,コスモエネHD,東証1部
5101,浜ゴム,東証1部
5103,昭和HD,東証2部
5104,日化工,東証2部
5105,洋ゴム,東証1部
5108,ブリヂストン,東証1部
5108,ブリヂストン,福証
5110,住友ゴム,東証1部
5121,藤倉ゴム,東証1部
5122,オカモト,東証1部
5142,アキレス,東証1部
5161,西川ゴム,東証2部
5162,朝日ラバー,JQスタンダード
5184,ニチリン,東証2部
5185,フコク,東証1部
5186,ニッタ,東証1部
5187,クリエート,東証1部
5189,桜ゴム,東証2部
5191,住友理工,東証1部
5192,三星ベ,東証1部
5194,相模ゴム,東証2部
5195,バンドー,東証1部
5199,不二ラテ,JQスタンダード
5201,旭硝子,東証1部
5202,板硝子,東証1部
5204,石塚硝,東証1部
5208,有沢製,東証1部
5210,日山村硝,東証1部
5212,不二硝,JQスタンダード
5214,日電硝,東証1部
5216,倉元,JQスタンダード
5217,テクノクオーツ,JQスタンダード
5218,オハラ,東証1部
5232,住阪セメ,東証1部
5233,太平洋セメ,東証1部
5233,太平洋セメ,福証
5237,ノザワ,東証2部
5261,リソル,東証1部
5262,日ヒューム,東証1部
5268,旭コンクリ,東証2部
5269,日本コン,東証1部
5271,トーヨーアサノ,東証2部
5273,三谷セキ,東証1部
5277,スパンクリト,JQスタンダード
5279,日興業,JQスタンダード
5280,ヨシコン,JQスタンダード
5282,ジオスター,東証2部
5283,高見澤,JQスタンダード
5284,ヤマウ,JQスタンダード
5285,ヤマックス,JQスタンダード
5287,イトーヨーギョ,東証2部
5288,アジアパイル,東証1部
5289,ゼニス羽田,東証2部
5301,東海カ,東証1部
5302,日カーボン,東証1部
5304,SECカーボン,東証2部
5310,東洋炭素,東証1部
5331,ノリタケ,東証1部
5332,TOTO,東証1部
5332,TOTO,福証
5333,ガイシ,東証1部
5334,特殊陶,東証1部
5337,ダントーHD,東証1部
5341,アサヒ陶,東証2部
5344,MARUWA,東証1部
5351,品川リフラ,東証1部
5351,品川リフラ,札証
5352,黒崎播磨,東証1部
5352,黒崎播磨,福証
5355,ルツボ,東証2部
5357,ヨータイ,東証1部
5358,イソライト,東証1部
5363,TYK,東証1部
5367,ニッカトー,東証1部
5380,新東,JQスタンダード
5381,Mipox,JQスタンダード
5384,フジミインコ,東証1部
5386,鶴弥,東証2部
5387,チヨダウーテ,JQスタンダード
5388,クニミネ工,東証2部
5391,A&AM,東証1部
5393,ニチアス,東証1部
5395,理コランダ,東証2部
5401,新日鉄住,東証1部
5401,新日鉄住,札証
5401,新日鉄住,福証
5406,神戸鋼,東証1部
